sep=; 
"codigo_comuna";"poblacion";"15-44";"45-64";"65+";"mujer";"nombre_comuna";"codigo_provincia";"nombre_provincia";"codigo_region";"nombre_region";"region";"superficie";"perimetro";"casos_fallecidos";"tasa_mortalidad";"mp25";"casos_confirmados";"tasa_contagios";"dias_primerContagio";"hr_summer";"hr_winter";"tmed_summer";"tmed_winter";"ingresoTotal_media";"ingresoTotal_mediana";"ingresoAutonomo_media";"ingresoAutonomo_mediana";"perc_ocupado";"perc_menor_media";"perc_isapre";"perc_puebloOrig";"viviendas";"perc_rural";"perc_material_irrecuperable";"pcr_region";"consumo_lena_m3";"penetracion_lena";"defunciones";"tasa_mortalidad_all";"tasa_camas";"dias_cuarentena";"densidad_pob"
"15101";221364;0.450348746860375;0.22123290146546;0.108585858585859;0.50584105816664;"Arica";"151";"Arica";"15";"Arica y Parinacota";"XV";4794831354.95124;353034.763882871;43;17.3700879007239;11.9093486187456;3882;1568.15537745605;116;64.2488888888889;70.9775956284153;22.412188365651;16.6471389645777;374651.650881285;280000;431723.612721893;3e+05;0.493143417520055;0.34914922919721;0.0933235802633329;0.34097685260476;72639;0.0735666142642887;0.0327923016561351;17599;4315.76354151475;0.0564520133061914;1349;609.40351638026;178.890876565295;99;4.61672129034142e-05
"15102";1255;0.391235059760956;0.29003984063745;0.164143426294821;0.421513944223108;"Camarones";"151";"Arica";"15";"Arica y Parinacota";"XV";3936500627.88947;386737.774705055;0;0;NA;13;1054.33901054339;11;NA;NA;NA;NA;220361.395666132;197036.888888889;223725.252813853;198796.236111111;0.481660899653979;0.651586765698852;0;0.68207171314741;948;1;0.0917721518987342;17599;24.4677691250656;0.0564520133061914;2;159.362549800797;NA;NA;3.18811075783535e-07
"15201";2765;0.634719710669078;0.189873417721519;0.0849909584086799;0.257142857142857;"Putre";"152";"Parinacota";"15";"Arica y Parinacota";"XV";5890395992.99758;403215.407752607;0;0;NA;36;1431.41153081511;46;NA;NA;NA;NA;308567.136054422;250000;354543.601671309;273000;0.565762004175365;0.631205673758865;0.00941619585687381;0.575406871609403;1917;0.221699819168174;0.0824204486176317;17599;53.9070769966584;0.0564520133061914;4;144.665461121157;NA;NA;4.69408169380631e-07
"15202";684;0.457602339181287;0.247076023391813;0.144736842105263;0.39766081871345;"General Lagos";"152";"Parinacota";"15";"Arica y Parinacota";"XV";2257251225.69981;240057.440103244;0;0;NA;1;123.456790123457;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.741228070175439;697;1;0.189383070301291;17599;13.3354215789202;0.0564520133061914;1;146.198830409357;NA;NA;3.03023426108869e-07
"16101";184739;0.428469354061676;0.253092200347517;0.1214416013944;0.526245135028337;"Chillan";"161";"Diguillin";"16";"Nuble";"VIII";474321154.282089;197952.453674085;16;8.05542129853391;26.6589695801356;1671;841.288061865636;116;52.6853521126761;68.8533699316415;16.8334038915574;5.68505385579646;365765.662275439;270000;429957.21789316;283167.346590909;0.48417194496014;0.367813316110191;0.0776245045213341;0.0451177066022876;67854;0.0871066748223169;0.00481917057211071;28956;215823.158784125;0.74648292804637;1841;996.541066044528;320.993401501578;116;0.000389480836627691
"16102";21493;0.389196482575722;0.272414274414926;0.140743497883032;0.516959009910203;"Bulnes";"161";"Diguillin";"16";"Nuble";"VIII";426250054.231509;103992.206838445;6;26.540452072367;NA;344;1521.65258548237;116;NA;NA;NA;NA;239536.696552543;150000;286889.94656952;220303.090909091;0.466629557472864;0.513012194552166;0.0215650636144815;0.0326617968640953;8751;0.372307262829759;0.0132556279282368;28956;25109.4092300338;0.74648292804637;131;609.500767691807;260.549946494207;NA;5.04234539952141e-05
"16103";30907;0.44277995276151;0.238004335587407;0.0946063998446954;0.528229850842851;"Chillan Viejo";"161";"Diguillin";"16";"Nuble";"VIII";264140505.297672;82822.8741142122;2;5.91243681083158;NA;284;839.566027138085;116;NA;NA;NA;NA;272384.191093953;203365.123762376;324067.748976575;250000;0.436159626668497;0.45424288191531;0.0197402282842351;0.0526417963568124;11276;0.113178244410651;0.00789286981199007;28956;36107.4075779395;0.74648292804637;64;207.072831397418;NA;116;0.000117009695143763
"16104";12044;0.383261374958486;0.269179674526735;0.158585187645301;0.504566589173032;"El Carmen";"161";"Diguillin";"16";"Nuble";"VIII";665570545.853303;143718.860109313;2;16.215339711367;NA;93;754.013296578563;102;NA;NA;NA;NA;194144.21343361;130924.894736842;242781.761350844;205256.41025641;0.48966966265904;0.560539821326744;0.0103249316732463;0.0229159747592162;4913;0.596396545998007;0.0392835334825972;28956;14070.5217869319;0.74648292804637;74;614.413816007971;215.875124543341;NA;1.80957526967466e-05
"16105";8448;0.400804924242424;0.263967803030303;0.139086174242424;0.500355113636364;"Pemuco";"161";"Diguillin";"16";"Nuble";"VIII";562270556.977411;176406.899371664;2;23.1508276420882;NA;102;1180.6922097465;102;NA;NA;NA;NA;207627.468740955;159711.625;254987.130058385;222535.714285714;0.488512537744519;0.574394847879192;0.0186094303002626;0.0271070075757576;3430;0.506628787878788;0.0221574344023324;28956;9869.45932049156;0.74648292804637;25;295.92803030303;NA;NA;1.5024795261224e-05
"16106";10827;0.388565622979588;0.281887872910317;0.148148148148148;0.507158030848804;"Pinto";"161";"Diguillin";"16";"Nuble";"VIII";1103844340.17775;248173.613585801;0;0;NA;65;547.138047138047;112;NA;NA;NA;NA;182907.518558173;112534;277296.822703818;250000;0.476877289377289;0.586312196874439;0;0.029093931837074;5429;0.495889904867461;0.00976238717995948;28956;12648.7495339681;0.74648292804637;40;369.446753486654;NA;NA;9.80844817146645e-06
"16107";17485;0.365913640263083;0.282756648555905;0.170832141835859;0.504489562482128;"Quillon";"161";"Diguillin";"16";"Nuble";"VIII";406046316.388917;122752.592019629;4;21.3026575065239;NA;175;931.991265910422;116;NA;NA;NA;NA;255230.474781493;134943.03;302044.372266556;180000;0.601683581150185;0.578087206641825;0.0108972544579677;0.03768944809837;10739;0.403889047755219;0.0171338113418382;28956;20427.0237001415;0.74648292804637;41;234.48670288819;NA;NA;4.30615900065268e-05
"16108";16079;0.379003669382424;0.284470427265377;0.148019155420113;0.509795385285155;"San Ignacio";"161";"Diguillin";"16";"Nuble";"VIII";362183340.718064;113146.84992233;4;24.0615976900866;NA;168;1010.58710298364;109;NA;NA;NA;NA;196483.330250624;169757.583333333;228845.000863984;2e+05;0.492252984505969;0.597386143895446;0.0109647656615631;0.0217053299334536;6651;0.576963741526214;0.0291685460832957;28956;18784.4503331184;0.74648292804637;40;248.771689781703;NA;NA;4.43946426915214e-05
"16109";17787;0.386574464496542;0.273964131106988;0.145724405464665;0.496036431101366;"Yungay";"161";"Diguillin";"16";"Nuble";"VIII";823808825.247037;187309.755302873;1;5.37750053775005;NA;124;666.810066681007;114;NA;NA;NA;NA;256439.088607595;210914.621621622;320287.745920491;280872.549019608;0.431718655258371;0.50518454843389;0.0134320175438597;0.039242143138247;8284;0.2520942261202;0.0114678899082569;28956;20779.8381786912;0.74648292804637;125;702.760443020183;264.237926575589;NA;2.15911743779465e-05
"16201";11594;0.380110401932034;0.272813524236674;0.158702777298603;0.510177678109367;"Quirihue";"162";"Itata";"16";"Nuble";"VIII";583830580.951883;165974.755883741;2;16.4041994750656;NA;62;508.530183727034;107;NA;NA;NA;NA;250523.66197354;182162.921348315;301941.040974529;259767.87037037;0.515623367123001;0.492134032530442;0.0188282519353914;0.0286355011212696;5248;0.1829394514404;0.0221036585365854;28956;13544.8048486955;0.74648292804637;99;853.889943074004;474.38330170778;NA;1.9858500699119e-05
"16202";5012;0.348762968874701;0.301077414205906;0.202513966480447;0.496209098164405;"Cobquecura";"162";"Itata";"16";"Nuble";"VIII";577152035.984215;140697.729713352;0;0;NA;1;18.957345971564;11;NA;NA;NA;NA;164940.094127333;109578;245273.837890625;2e+05;0.344546934346175;0.630093330298202;0.0201342281879194;0.0424980047885076;3213;0.710095770151636;0.0214752567693744;28956;5855.31843209088;0.74648292804637;19;379.090183559457;NA;NA;8.68402030576407e-06
"16203";15995;0.378180681462957;0.275023444826508;0.147296030009378;0.50778368240075;"Coelemu";"162";"Itata";"16";"Nuble";"VIII";343620003.115083;95960.1106906693;2;11.8729593351143;NA;73;433.363015731671;107;NA;NA;NA;NA;290635.452389878;203647.8125;336294.553333333;254288.238095238;0.420822685681312;0.488101019912579;0.0663334523384506;0.0469521725539231;6140;0.285089090340731;0.0118892508143322;28956;18686.3165046476;0.74648292804637;89;556.42388246327;306.345733041575;NA;4.65485124701633e-05
"16204";5213;0.348743525800882;0.296374448494149;0.189334356416651;0.507577210819106;"Ninhue";"162";"Itata";"16";"Nuble";"VIII";402667144.180122;112697.137615756;3;55.411895086812;NA;44;812.707794606575;102;NA;NA;NA;NA;204169.744192716;129958.35;213995.023264402;170000;0.437728491347794;0.689930855661193;0.0168600832056054;0.0157299060042202;2299;0.712449645117974;0.0200086994345368;28956;6090.13866450314;0.74648292804637;15;287.742183004028;NA;NA;1.29461767003968e-05
"16205";4862;0.341834635952283;0.307075277663513;0.17379679144385;0.503085150143974;"Portezuelo";"162";"Itata";"16";"Nuble";"VIII";288747762.451543;83386.0308349353;0;0;NA;21;425.101214574899;102;NA;NA;NA;NA;194982.687298328;176875;226793.412840309;2e+05;0.46931696905016;0.614139110604333;0;0.00946112710818593;2070;0.6289592760181;0.0236714975845411;28956;5680.07945267874;0.74648292804637;18;370.218017276841;NA;NA;1.68382257189471e-05
"16206";5755;0.331190269331017;0.300608166811468;0.191485664639444;0.50616854908775;"Ranquil";"162";"Itata";"16";"Nuble";"VIII";248463233.765692;78386.4512548328;0;0;NA;40;638.875578980994;112;NA;NA;NA;NA;274426.859288279;218430.833333333;316696.539144471;271111.111111111;0.490267983074753;0.447362305368348;0.0553299492385787;0.0279756733275413;2826;0.724239791485665;0.0123849964614296;28956;6723.33551011233;0.74648292804637;27;469.157254561251;NA;NA;2.31623806580056e-05
"16207";5401;0.359563043880763;0.295130531383077;0.163303092019996;0.499537122755045;"Treguaco";"162";"Itata";"16";"Nuble";"VIII";312203666.865612;106901.529243768;1;17.5561797752809;NA;6;105.337078651685;56;NA;NA;NA;NA;206385.713938412;161234.461538462;248584.154434251;2e+05;0.4244170814776;0.634318766066838;0.0186510518325743;0.037030179596371;2524;0.671542306980189;0.0249603803486529;28956;6309.77151869968;0.74648292804637;13;240.696167376412;NA;NA;1.72996046274013e-05
"16301";53024;0.393142727821364;0.269217712733856;0.142294055522028;0.520500150875075;"San Carlos";"163";"Punilla";"16";"Nuble";"VIII";875988468.637688;199588.566920836;5;8.88857285074308;NA;478;849.747564531039;116;NA;NA;NA;NA;259872.396068559;189780.363636364;323101.629342009;263355.714285714;0.467719247186651;0.472381142230639;0.0215012594458438;0.023593089921545;20980;0.372718014484007;0.0135843660629171;28956;61945.8109623277;0.74648292804637;392;739.287869643935;218.76885938443;NA;6.0530477167652e-05
"16302";26881;0.420185260964994;0.256389271232469;0.114504668725122;0.500613816450281;"Coihueco";"163";"Punilla";"16";"Nuble";"VIII";1770451013.01467;258727.133550882;4;14.0969162995595;NA;198;697.797356828194;109;NA;NA;NA;NA;206416.320585408;150000;267872.257883948;250000;0.503969244595337;0.563365974564219;0.0133288903698767;0.0385030318812544;10054;0.661545329414828;0.0176049333598568;28956;31403.9933705177;0.74648292804637;77;286.447676797738;NA;NA;1.5183136840498e-05
"16303";11152;0.336262553802009;0.30416068866571;0.179788378766141;0.496413199426112;"Niquen";"163";"Punilla";"16";"Nuble";"VIII";493177764.523256;149301.652312039;2;17.2905679951586;NA;84;726.203855796663;102;NA;NA;NA;NA;223066.266417425;167554.426229508;260302.71353826;226616.966101695;0.445444772910508;0.60234455809677;0.00413745546488908;0.0197274031563845;4842;0.896610473457676;0.0249896736885584;28956;13028.433989361;0.74648292804637;38;340.746054519369;NA;NA;2.26125360918905e-05
"16304";4308;0.390900649953575;0.25255338904364;0.171077065923863;0.488625812441968;"San Fabian";"163";"Punilla";"16";"Nuble";"VIII";1542240269.01269;296512.337750944;0;0;NA;14;300.81650193382;114;NA;NA;NA;NA;241170.316634799;150000;315380.321121923;210400.1;0.456224602881419;0.617121354656632;0.0195075151902783;0.0366759517177344;2306;0.60677808727948;0.0368603642671292;28956;5032.86348871658;0.74648292804637;11;255.338904363974;NA;NA;2.79333907080372e-06
"16305";11603;0.382659656985262;0.285788158234939;0.145824355770059;0.50047401534086;"San Nicolas";"163";"Punilla";"16";"Nuble";"VIII";566601151.756839;125896.760408769;2;16.4311534669734;NA;112;920.144594150509;112;NA;NA;NA;NA;221862.359081156;179986.556451613;257398.564872895;250000;0.561144945188794;0.566836215666328;0.0133236181950661;0.0235283978281479;4727;0.578815823493924;0.0194626613073831;28956;13555.3191874602;0.74648292804637;32;275.790743773162;NA;NA;2.04782499365259e-05
